"STORE_CD","L12M_TY_QTY","CITY","PREMISE_TYPE_DSC","STORE_STTS_DSC","CHANNEL_DSC","SUBCHANNEL_DSC","NO_OF_STORES_DSC","FOOD_TYPE_GROUP_DSC","FIPS_COUNTY_DSC","NIELSEN_SIZE_DSC","INDUSTRY_VOL_DSC","PATRON_ETHNICITY_DSC","PATRON_OCCUPATION_DSC","PATRON_AGE_DSC","LATITUDE","LONGITUDE","WEEKLY_VOLUME","SQ_FT","EMPLOYEE_EQV","NBR_OF_CHECKOUT","CHAIN_IND_FLG","FRANCHISE_FLG","GAS_FLG","PHARMACY_FLG","HI_VOL_CIG_FLG","BEER_FLG","WINE_FLG","LIQUOR_FLG","FINE_WINE_FLG","WHITE_POP_PCT","BLACK_POP_PCT","ASIAN_POP_PCT","HISP_POP_PCT","LEAST_ACC_HISP_POP_PCT","BI_CULTURAL_HISP_POP_PCT","MOST_ACC_HISP_POP_PCT","OTHER_POP_PCT","INCOME_POP_L10_PCT","INCOME_POP_1020_PCT","INCOME_POP_2030_PCT","INCOME_POP_3040_PCT","INCOME_POP_4050_PCT","INCOME_POP_5075_PCT","INCOME_POP_75100_PCT","INCOME_POP_G100_PCT","MALE_POP_2124_PCT","MALE_POP_2534_PCT","MALE_POP_3544_PCT","MALE_POP_4554_PCT","MALE_POP_5564_PCT","MALE_POP_6574_PCT","MALE_POP_75_PCT","FEMALE_POP_2124_PCT","FEMALE_POP_2534_PCT","FEMALE_POP_3544_PCT","FEMALE_POP_4554_PCT","FEMALE_POP_5564_PCT","FEMALE_POP_6574_PCT","FEMALE_POP_75_PCT"
"101930446",32,"CHELSEA","ON PREMISE","CLOSED STORE","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","1 STORE","OTHER","ROGERS","MORE THAN 85K HOUSEHOLDS","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.4958,-95.364,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101967813",71,"ANTLERS","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","1 STORE","OTHER","PUSHMATAHA","URBAN ALL OTHER COUNTIES","MID 30% ON/ MID 60% OFF","UNKNOWN","UNKNOWN","UNKNOWN",34.2312,-95.6203,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7707,0.0047,0.0044,0.0319,0.0058,0.0103,0.0159,0.0473,0.1271,0.1241,0.1197,0.0984,0.0892,0.1887,0.1094,0.1434,0.0246,0.0538,0.0554,0.0592,0.0636,0.056,0.0383,0.0225,0.0585,0.0556,0.0652,0.0696,0.069,0.0499
"103955956",99,"TULSA","ON PREMISE","OPEN STORE","EXTENDED MASTER ON-PREMISE","RESTAURANT NA","1 STORE","OTHER","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","UNKNOWN","UNKNOWN","UNKNOWN",36.0972,-95.9218,0,0,0,0,"N","N","N","N","N","N","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"100450691",0,"OKEMAH","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","OKFUSKEE","URBAN ALL OTHER COUNTIES","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","UNKNOWN","GENERAL POPULATION",35.4353,-96.3088,15,2,0,0,"N","N","N","N","N","Y","N","N","N",0.6602,0.0609,0.0035,0.0211,0.0047,0.0071,0.0093,0.0506,0.071,0.1384,0.1382,0.1248,0.1085,0.1928,0.0998,0.1265,0.0256,0.0503,0.0527,0.0581,0.0557,0.0562,0.0305,0.0248,0.0569,0.0572,0.0596,0.0613,0.0583,0.0418
"107221891",0,"STILLWATER","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","PAYNE","20K=85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",36.1217,-97.0585,30,2,0,0,"N","N","N","N","N","Y","N","N","N",0.6781,0.0471,0.1369,0.0563,0.0172,0.0187,0.0203,0.0404,0.1997,0.2286,0.161,0.0952,0.0662,0.1122,0.0565,0.0806,0.1915,0.1012,0.0526,0.0283,0.0266,0.0158,0.0108,0.1209,0.0776,0.0422,0.0249,0.0273,0.0214,0.0194
"101941200",0,"LAWTON","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","1 STORE","OTHER","COMANCHE","20K=85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","UNKNOWN","UNKNOWN","UNKNOWN",34.6,-98.4046,0,0,0,0,"N","N","N","N","N","Y","Y","N","N",0.5455,0.1846,0.0329,0.1344,0.0289,0.0298,0.0757,0.0436,0.0924,0.1487,0.1403,0.1174,0.1055,0.172,0.0968,0.127,0.025,0.0888,0.0663,0.0576,0.055,0.0315,0.019,0.0244,0.0857,0.0653,0.0561,0.0601,0.0376,0.0281
"100451080",114,"ERICK","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","201-500 STORES","OTHER","BECKHAM","URBAN ALL OTHER COUNTIES","MID 30% ON/ MID 60% OFF","HISPANIC (GENERAL)","UNKNOWN","UNKNOWN",35.2243,-99.87,35,3,0,0,"Y","N","N","N","N","Y","N","N","N",0.9143,0.0023,0.0036,0.0492,0.0083,0.0129,0.0279,0.0127,0.0952,0.0968,0.1066,0.0958,0.0835,0.1145,0.1834,0.2243,0.0243,0.0551,0.0545,0.0575,0.0723,0.0484,0.0334,0.0242,0.062,0.051,0.0554,0.0729,0.0523,0.0426
"301724009",0,"OKLAHOMA CITY","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.4498,-97.4163,25,2,0,0,"N","N","N","N","N","Y","N","N","N",0.7214,0.1074,0.0212,0.0612,0.013,0.0232,0.0249,0.0468,0.0515,0.0934,0.1118,0.1322,0.1311,0.2391,0.124,0.1168,0.0263,0.0775,0.0654,0.0505,0.0479,0.0306,0.0209,0.0234,0.083,0.0664,0.0577,0.0581,0.0433,0.0455
"101970533",0,"HARTSHORNE","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","1 STORE","OTHER","PITTSBURG","URBAN ALL OTHER COUNTIES","TOP 50% ON/ TOP 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",34.8463,-95.5579,0,0,0,0,"N","N","N","N","N","Y","N","N","N",0.7302,0.0183,0.005,0.0229,0.0043,0.0084,0.0102,0.0697,0.0632,0.1179,0.1043,0.1292,0.1145,0.1942,0.1115,0.1652,0.0252,0.0573,0.0575,0.0647,0.062,0.0561,0.029,0.0244,0.0585,0.0569,0.0639,0.0661,0.0598,0.0418
"100097772",88,"CARMEN","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","26-50 STORES","OTHER","ALFALFA","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",36.5788,-98.4527,20,2,0,0,"Y","N","N","N","N","Y","N","N","N",0.9308,0.0008,0.0019,0.0316,0.0037,0.0105,0.0173,0.0146,0.0328,0.0932,0.1056,0.0893,0.087,0.2277,0.1385,0.2258,0.0237,0.0521,0.0508,0.0626,0.0891,0.0646,0.045,0.0235,0.0508,0.0494,0.0604,0.068,0.0592,0.0548
"107195238",0,"SENTINEL","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","AMERICAN","WASHITA","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","BLUE COLLAR","GENERAL POPULATION",35.1585,-99.1767,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.8324,0.0027,0.0002,0.12,0.0333,0.0316,0.0551,0.0238,0.0598,0.0935,0.1051,0.1155,0.1153,0.1801,0.1478,0.1828,0.0251,0.0582,0.0532,0.0669,0.0699,0.0532,0.0326,0.0284,0.053,0.0488,0.0624,0.0683,0.0484,0.0447
"100473505",20,"HULBERT","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","CHEROKEE","URBAN ALL OTHER COUNTIES","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.9329,-95.1416,20,2,0,0,"N","N","N","N","N","Y","N","N","N",0.5775,0.0063,0.0016,0.027,0.0047,0.0093,0.013,0.0917,0.0637,0.0906,0.0973,0.095,0.0941,0.2231,0.1344,0.2018,0.03,0.0567,0.0551,0.0592,0.0694,0.0558,0.0303,0.0344,0.0539,0.0569,0.0607,0.0699,0.0545,0.0348
"101955464",,"TULSA","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","MEXICAN","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.1045,-95.9135,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.694,0.081,0.0238,0.1083,0.024,0.0413,0.0431,0.0424,0.0564,0.0881,0.1046,0.1106,0.1049,0.1898,0.121,0.2245,0.0228,0.0761,0.0656,0.0562,0.0585,0.0399,0.0304,0.0228,0.0769,0.0645,0.0578,0.0686,0.0516,0.0491
"201839963",1032.0832,"OKLAHOMA CITY","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","HISPANIC (GENERAL)","UNKNOWN","UNKNOWN",35.4789,-97.6173,60,2,0,0,"N","N","N","N","N","Y","N","N","N",0.4568,0.1486,0.0394,0.2885,0.0867,0.1201,0.0817,0.0379,0.1115,0.1366,0.1751,0.1446,0.0951,0.1574,0.0928,0.0869,0.0245,0.0826,0.0685,0.0563,0.0484,0.0277,0.0145,0.0265,0.0834,0.0699,0.0526,0.0534,0.0302,0.0223
"201705822",311.5833,"OKLAHOMA CITY","OFF PREMISE","OPEN STORE","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","1 STORE","OTHER","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","HISPANIC (GENERAL)","UNKNOWN","UNKNOWN",35.4698,-97.5399,30,2,0,0,"N","N","N","N","N","Y","N","N","N",0.3999,0.0845,0.0223,0.4119,0.1158,0.1676,0.1285,0.0218,0.1629,0.1503,0.1399,0.1272,0.1094,0.1471,0.0729,0.0903,0.025,0.0972,0.075,0.067,0.0609,0.0357,0.0146,0.0249,0.0785,0.0624,0.0594,0.0531,0.0264,0.0149
"107432251",684,"TULSA","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","MEXICAN","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","HISPANIC (GENERAL)","WHITE COLLAR","GENERAL POPULATION",36.1333,-95.8466,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.4794,0.1181,0.0399,0.2744,0.0532,0.112,0.1092,0.0411,0.0541,0.0971,0.1166,0.1234,0.1195,0.2329,0.124,0.1324,0.0249,0.0789,0.0693,0.0568,0.0473,0.0297,0.0188,0.0247,0.0764,0.0688,0.0547,0.0517,0.0371,0.0293
"207296362",120,"THACKERVILLE","ON PREMISE","OPEN STORE","RECREATION","CASINO/GAMBLING","1 STORE","OTHER","LOVE","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","UNKNOWN","UNKNOWN","UNKNOWN",33.7346,-97.1437,0,0,0,0,"N","N","N","N","N","Y","Y","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"107024808",69,"GORE","OFF PREMISE","OPEN STORE","MASS MERCHANDISER","DOLLAR STORE","501+ STORES","OTHER","SEQUOYAH","20K=85K HOUSEHOLDS","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.6314,-95.0628,25,7,0,0,"Y","N","N","N","N","Y","N","N","N",0.6905,0.0121,0.0044,0.0203,0.0035,0.0067,0.01,0.057,0.063,0.1357,0.1387,0.1173,0.11,0.1836,0.1291,0.1226,0.0272,0.0511,0.0552,0.0659,0.0721,0.0688,0.0367,0.0236,0.0533,0.0552,0.0685,0.0721,0.0687,0.0436
"107309549",34,"OKLAHOMA CITY","ON PREMISE","OPEN STORE","LODGING","FULL SERVICE LODGING","501+ STORES","OTHER","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.469,-97.5092,0,0,0,0,"Y","N","N","N","N","Y","Y","Y","N",0.6495,0.116,0.0397,0.1268,0.0285,0.0478,0.0505,0.0345,0.0546,0.0764,0.0929,0.0988,0.0934,0.1873,0.1339,0.2627,0.0266,0.0747,0.0659,0.0575,0.0563,0.0361,0.0207,0.0266,0.0764,0.0675,0.0604,0.0619,0.0425,0.031
"201938771",46,"HENNESSEY","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","1 STORE","OTHER","KINGFISHER","URBAN ALL OTHER COUNTIES","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",36.1081,-97.8991,0,0,0,0,"N","N","N","N","N","Y","N","N","N",0.7038,0.0181,0.0062,0.2284,0.0372,0.0768,0.1144,0.018,0.0185,0.0543,0.0641,0.0872,0.1099,0.2602,0.1778,0.2281,0.0265,0.0666,0.058,0.0565,0.062,0.0361,0.0285,0.0247,0.0624,0.0611,0.0582,0.0615,0.0366,0.0373
"100356181",76,"TULSA","OFF PREMISE","OPEN STORE","DRUG","CONVENTIONAL DRUG","501+ STORES","OTHER","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.1323,-95.9405,90,11,0,0,"Y","N","N","N","N","Y","N","N","N",0.7874,0.0388,0.018,0.0533,0.0116,0.0197,0.022,0.0467,0.0673,0.073,0.0872,0.0989,0.103,0.1888,0.1256,0.2562,0.0292,0.0825,0.074,0.059,0.0636,0.04,0.0195,0.0258,0.0912,0.0711,0.0601,0.0728,0.047,0.0332
"101606860",,"WOODWARD","ON PREMISE","OPEN STORE","LODGING","FULL SERVICE LODGING","2-3 STORES","VARIED MENU","WOODWARD","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","BLUE COLLAR","GENERAL POPULATION",36.4145,-99.3804,0,0,0,0,"Y","N","N","N","N","Y","Y","Y","N",0.8541,0.0042,0.0094,0.0911,0.0141,0.0305,0.0465,0.0171,0.0506,0.0783,0.0895,0.0892,0.0841,0.1705,0.1565,0.2813,0.0251,0.0651,0.0611,0.0582,0.0646,0.0441,0.0292,0.0241,0.062,0.0584,0.0565,0.0628,0.0461,0.0398
"107406026",,"TAHLEQUAH","OFF PREMISE","OPEN STORE","LIQUOR","CONVENTIONAL LIQUOR","1 STORE","OTHER","CHEROKEE","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.896,-94.9746,10,2,0,0,"N","N","N","N","N","Y","Y","Y","N",0.5248,0.0141,0.0077,0.0706,0.0149,0.0244,0.0312,0.0763,0.0936,0.1285,0.1271,0.1103,0.0973,0.17,0.1108,0.1625,0.0377,0.0696,0.0606,0.0505,0.0482,0.0401,0.0255,0.0389,0.0706,0.0617,0.0565,0.0568,0.0461,0.038
"107422446",0,"TULSA","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","1 STORE","OTHER","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.1334,-95.9292,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.7128,0.0662,0.0159,0.1009,0.0228,0.0391,0.0389,0.0453,0.065,0.0915,0.108,0.1114,0.1069,0.1924,0.1159,0.2089,0.0233,0.0773,0.0705,0.0585,0.0613,0.0385,0.0239,0.0218,0.0816,0.0684,0.0589,0.0689,0.0469,0.0394
"101942643",,"WEATHERFORD","ON PREMISE","OPEN STORE","RECREATION","PRIVATE CLUB","1 STORE","OTHER","CUSTER","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","HISPANIC (GENERAL)","UNKNOWN","UNKNOWN",35.5271,-98.7077,0,0,0,0,"Y","Y","N","N","N","Y","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101767933",,"PERRY","ON PREMISE","OPEN STORE","RECREATION","PRIVATE CLUB","1 STORE","OTHER","NOBLE","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","BLUE COLLAR","GENERAL POPULATION",36.2896,-97.2757,0,0,0,0,"Y","Y","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"107259659",66.6667,"WAUKOMIS","OFF PREMISE","OPEN STORE","MASS MERCHANDISER","DOLLAR STORE","501+ STORES","OTHER","GARFIELD","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",36.2908,-97.8901,20,6,0,0,"Y","N","N","N","N","Y","N","N","N",0.9395,0.0033,0.0076,0.0219,0.0039,0.0059,0.0121,0.0171,0.0195,0.0505,0.0771,0.1203,0.1413,0.256,0.1687,0.1667,0.022,0.0648,0.0532,0.0583,0.0759,0.0564,0.0266,0.0228,0.0642,0.0592,0.0652,0.0696,0.0555,0.0352
"101611671",,"BROKEN BOW","ON PREMISE","OPEN STORE","DINING","FAST CASUAL","201-500 STORES","PIZZA","MCCURTAIN","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","ASIAN(GENERAL)","BLUE COLLAR","YOUNG ADULT (21-28)",34.0202,-94.7394,0,0,0,0,"Y","Y","N","N","N","Y","N","N","N",0.6669,0.045,0.0444,0.0555,0.0124,0.021,0.0221,0.0476,0.0848,0.1456,0.1457,0.1371,0.1343,0.1637,0.0755,0.1133,0.026,0.0542,0.0508,0.0604,0.0565,0.0454,0.0299,0.0246,0.0581,0.0581,0.0671,0.0622,0.0554,0.0392
"101785043",19.75,"CLAREMORE","OFF PREMISE","OPEN STORE","DRUG","CONVENTIONAL DRUG","501+ STORES","OTHER","ROGERS","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.3126,-95.6164,250,9,0,0,"Y","N","N","N","N","Y","N","N","N",0.7428,0.0125,0.0054,0.036,0.0067,0.0105,0.0187,0.0682,0.0486,0.0885,0.0943,0.1015,0.1054,0.2133,0.1331,0.2153,0.0257,0.0635,0.062,0.0599,0.0597,0.0442,0.0285,0.0257,0.0655,0.062,0.0634,0.0637,0.0524,0.041
"101820187",14.1666,"BRAGGS","OFF PREMISE","OPEN STORE","MILITARY OFF-PREMISE","MILITARY CONVENIENCE STORE","501+ STORES","OTHER","MUSKOGEE","20K=85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","GENERAL POPULATION",35.6723,-95.1822,60,2,0,0,"Y","N","N","N","N","Y","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"202143451",,"TULSA","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","6-10 STORES","AMERICAN","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","ASIAN(GENERAL)","OTHER","GENERAL POPULATION",36.0878,-95.9581,0,0,0,0,"Y","N","N","N","N","Y","N","N","N",0.7163,0.0845,0.0243,0.0814,0.0186,0.0301,0.0327,0.0424,0.0649,0.0883,0.101,0.1053,0.0996,0.1706,0.107,0.2633,0.0228,0.0755,0.0649,0.0571,0.0617,0.0419,0.0279,0.0231,0.0782,0.0642,0.0596,0.0714,0.0514,0.0441
"101911815",90.25,"TULSA","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","CASUAL NIGHTCLUB","1 STORE","OTHER","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.1609,-95.8826,0,0,0,0,"N","N","N","N","N","Y","N","N","N",0.633,0.1142,0.0297,0.1265,0.0264,0.05,0.0502,0.0429,0.0596,0.0891,0.1028,0.1063,0.101,0.1941,0.1228,0.2243,0.0251,0.0723,0.0654,0.0591,0.0571,0.0364,0.0218,0.025,0.0747,0.0668,0.0604,0.0631,0.0438,0.0338
"101941900",,"KINGSTON","ON PREMISE","OPEN STORE","RECREATION","GOLF/COUNTRY CLUB","1 STORE","OTHER","MARSHALL","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","UNKNOWN","UNKNOWN","UNKNOWN",33.9985,-96.7833,0,0,0,0,"N","N","N","N","N","Y","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"107425982",1,"POTEAU","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","11-25 STORES","STEAK","LE FLORE","URBAN ALL OTHER COUNTIES","MID 30% ON/ MID 60% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",35.0963,-94.632,0,0,0,0,"Y","N","N","N","N","Y","Y","N","N",0.7894,0.0108,0.0084,0.0427,0.0094,0.0161,0.0173,0.0477,0.0765,0.1228,0.1153,0.1124,0.1143,0.1861,0.1112,0.1613,0.0245,0.0586,0.0591,0.0601,0.0592,0.0504,0.0295,0.024,0.0614,0.0596,0.0625,0.0685,0.0565,0.0404
"101445467",,"HEAVENER","OFF PREMISE","OPEN STORE","LIQUOR","CONVENTIONAL LIQUOR","1 STORE","OTHER","LE FLORE","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","GENERAL POPULATION",34.8951,-94.6031,25,3,0,0,"N","N","N","N","N","Y","Y","Y","N",0.719,0.0032,0.0065,0.1099,0.0325,0.0422,0.0353,0.0484,0.0895,0.1318,0.143,0.1186,0.0932,0.1801,0.1031,0.1405,0.0243,0.0638,0.0615,0.0574,0.0585,0.0467,0.026,0.0241,0.0609,0.0608,0.0604,0.0629,0.0497,0.0333
"101954436",3,"NORMAN","OFF PREMISE","OPEN STORE","EXTENDED MASTER OFF-PREMISE","MARINA","1 STORE","OTHER","CLEVELAND","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.21,-97.4129,0,0,0,0,"N","N","N","N","N","N","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"102485977",0,"PONCA CITY","ON PREMISE","OPEN STORE","RECREATION","CASINO/GAMBLING","1 STORE","OTHER","OSAGE","MORE THAN 85K HOUSEHOLDS","TOP 50% ON/ TOP 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",36.6895,-97.0404,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"103813839",0,"OKLAHOMA CITY","ON PREMISE","OPEN STORE","CATERER","BANQUET HALL","1 STORE","OTHER","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.3809,-97.5303,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"201656645",2,"OKLAHOMA CITY","ON PREMISE","OPEN STORE","LODGING","FULL SERVICE LODGING","51-100 STORES","OTHER","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.5354,-97.5161,0,0,0,0,"Y","N","N","N","N","Y","Y","Y","N",0.6535,0.12,0.04,0.1207,0.0271,0.0454,0.0482,0.034,0.0535,0.075,0.0913,0.097,0.0919,0.1852,0.1336,0.2726,0.026,0.0741,0.0656,0.0576,0.0567,0.0364,0.0209,0.0261,0.0762,0.0675,0.0608,0.0625,0.0429,0.0313
"101965761",,"BROKEN ARROW","ON PREMISE","OPEN STORE","DINING","CASUAL DINING","1 STORE","SEAFOOD","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.0611,-95.7744,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.741,0.0493,0.043,0.0759,0.0111,0.0287,0.0361,0.04,0.0224,0.0487,0.068,0.0838,0.0903,0.2242,0.1678,0.2949,0.0246,0.0686,0.0725,0.0618,0.0543,0.0336,0.0165,0.0244,0.0719,0.0736,0.0644,0.0611,0.04,0.0238
"101872472",,"CLINTON","OFF PREMISE","OPEN STORE","LIQUOR","CONVENTIONAL LIQUOR","1 STORE","OTHER","CUSTER","URBAN ALL OTHER COUNTIES","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","OTHER","GENERAL POPULATION",35.5036,-98.9723,10,2,0,0,"N","N","N","N","N","Y","Y","Y","N",0.6715,0.027,0.0104,0.2233,0.0492,0.0586,0.1155,0.0182,0.0591,0.1018,0.1006,0.1029,0.1113,0.1839,0.1445,0.1958,0.0285,0.0621,0.0574,0.0585,0.056,0.0386,0.0277,0.0313,0.063,0.0574,0.0522,0.0609,0.0447,0.0427
"107493434",10,"OKLAHOMA CITY","ON PREMISE","OPEN STORE","EXTENDED MASTER ON-PREMISE","SPECIAL EVENTS","1 STORE","OTHER","OKLAHOMA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","UNKNOWN","UNKNOWN",35.4859,-97.539,0,0,0,0,"N","N","N","N","N","N","N","N","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"101617260",7,"TULSA","ON PREMISE","OPEN STORE","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","1 STORE","OTHER","TULSA","MORE THAN 85K HOUSEHOLDS","LOWEST 20% ON/ LOWEST 20% OFF","GENERAL POPULATION","WHITE COLLAR","GENERAL POPULATION",36.14,-95.9758,0,0,0,0,"N","N","N","N","N","Y","Y","Y","N",0.6945,0.1068,0.0155,0.0857,0.0203,0.0331,0.0323,0.0424,0.0907,0.0998,0.108,0.1023,0.0922,0.1648,0.0973,0.2449,0.0241,0.0791,0.0699,0.0636,0.0695,0.0425,0.0204,0.0235,0.0819,0.0664,0.0602,0.0708,0.0461,0.0317
